19.31871412,-99.25441841
19.37876233,-99.20548829
19.3479712,-99.0301617
19.55731088,-99.13416645
19.34212519,-99.12427974
19.33472166,-99.03031684
19.4473462,-99.1591203
19.40373446,-99.13849869
19.56340479,-99.13257004
19.39297696,-99.10110124
19.3335839,-99.1652134
19.32375056,-99.10529656
19.41086184,-99.06806615
19.3604001,-99.1465168
19.39621487,-99.19032741
19.34771317,-99.26916303
19.4906426,-99.1741282
19.32921274,-99.15460307
19.51481528,-99.13314474
19.287941,-99.0680133
19.44310411,-99.16417994
19.3586505,-99.1408242
19.4565703,-99.1158829
19.4344073,-99.2192733
19.4276057,-99.1571211
19.32685897,-99.05689451
19.38155075,-99.21333311
19.385855,-99.055651
19.3372048,-99.08252308
19.37359246,-99.23085996
19.54458361,-99.13760656
19.2896599,-99.227362
19.2742534,-99.18503966
19.28000198,-99.11417918
19.34018897,-98.97684345
19.39542052,-99.15100544
19.35224222,-99.24392887
19.4232843,-99.11468771
19.38540599,-99.05283045
19.4081022,-99.1268436
19.4135985,-99.1129122
19.45293759,-99.15949199
19.32279007,-99.26002286
19.38663837,-99.24305392
19.544985,-99.1269378
19.27274344,-99.1742567
19.3351853,-99.0524453
19.38447968,-99.14056059
19.35820323,-99.07372414
19.33856389,-98.99647351
19.36087439,-99.1968587
19.4838854,-99.1135903
19.43957911,-99.21823863
19.41949121,-99.17295815
19.49101156,-99.0821116
19.25438173,-99.16146411
19.43769044,-99.15493971
19.34357817,-99.1174163
19.32423864,-99.15650752
19.4186632,-99.17302944
19.30767449,-99.18045668
19.3039838,-99.1918402
19.3786585,-99.1888182
19.4558071,-99.185752
19.4279864,-99.1839073
19.43263361,-99.15618359
19.36853169,-99.24457298
19.41006647,-99.15048223
19.3558369,-98.99198627
19.3823272,-99.075932
19.44418871,-99.1667922
19.39446463,-99.20183722
19.33257677,-99.00430881
19.34001382,-99.14980517
19.32145166,-99.24815143
19.2967277,-99.0223843
19.4235346,-99.1544878
19.49169344,-99.11656483
19.38503318,-99.18666665
19.44682805,-99.10859874
19.34334163,-99.07105999
19.26198522,-99.11398225
19.55291574,-99.13449368
19.3127299,-99.1534445
19.4084006,-99.13357607
19.40722844,-99.08379437
19.37615849,-99.18774304
19.44319422,-99.13821277
19.33272846,-99.17242089
19.3603173,-99.00761644
19.474389,-99.063196
19.33835255,-99.24650956
19.41013264,-99.13307641
19.46021377,-99.1750674
19.2685658,-99.1122065
19.27638492,-99.18143845
19.4890961,-99.2076739
19.44733011,-99.13144124
19.32425165,-99.24939348
19.34791663,-99.00149786
19.39084651,-99.09565244
19.48923381,-99.18707079
19.33140359,-99.07960147
19.3725063,-99.17951713
19.42268669,-99.12025044
19.35388239,-98.99832612
19.3168877,-99.0588211
19.40834986,-99.11227182
19.34835092,-98.98691905
19.29846356,-99.0354314
19.43154524,-99.16844622
19.3114961,-99.1586172
19.37283853,-99.2087133
19.4480172,-99.1188487
19.33466105,-99.15523814
19.49493039,-99.17727576
19.33629973,-99.08400293
19.33223024,-99.08818322
19.4405655,-99.09034977
19.2950839,-99.0207258
19.444444,-99.1968025
19.47496832,-99.06785417
19.3533036,-99.2187126
19.4470278,-99.1096795
19.43732906,-99.15370838
19.39777938,-99.05865577
19.37702077,-99.18242967
19.45029596,-99.13515118
19.37823759,-99.22182396
19.53782696,-99.14819507
19.37222726,-99.04635643
19.37229941,-99.14230907
19.40072581,-99.17222834
19.28534713,-99.18614549
19.3779411,-99.18727097
19.44199192,-99.12078286
19.26433691,-99.16435227
19.29249674,-99.07238055
19.28455176,-99.21057771
19.3896418,-99.1080844
19.47969836,-99.11630027
19.4234365,-99.17582005
19.2942877,-99.2290015
19.293162,-99.1700734
19.27524308,-99.13808359
19.48609419,-99.07947142
19.36400438,-99.19229205
19.32882287,-99.10252587
19.34052142,-99.06256424
19.32711423,-99.28350692
19.39218831,-99.20488406
19.3327125,-99.042752
19.3589817,-99.2890528
19.39818961,-99.20025526
19.48332257,-99.0935004
19.34670629,-99.06503447
19.4388233,-99.1257317
19.3454376,-98.98958559
19.42134382,-99.10521905
19.34352435,-99.0267237
19.42352978,-99.1572652
19.37273345,-99.03198702
19.2674213,-99.1099085
19.50563586,-99.13584492
19.34741863,-99.05137989
19.39211977,-99.07497693
19.32927621,-98.97831567
19.33063762,-99.02475244
19.416462,-99.17052941
19.30646829,-99.11616717
19.3463267,-99.102423
19.34955447,-99.10148776
19.49951315,-99.07601033
19.42501158,-99.12572775
19.3514574,-99.0391564
19.34632285,-99.10934988
19.53817783,-99.13761071
19.38891437,-99.1190273
19.38556011,-99.03172494
19.4877571,-99.2000359
19.32850599,-99.03989064
19.42536493,-99.13842869
19.4219237,-99.1711834
19.45084854,-99.11295956
19.53244737,-99.14390498
19.4952134,-99.20246773
19.3356453,-99.00653602
19.47972419,-99.07905305
19.48225311,-99.07420633
19.31843438,-99.246296
19.341045,-99.12968985
19.31412601,-99.08932709
19.38250312,-99.24014267
19.5533912,-99.1259161
19.31164765,-99.15315069
19.30092227,-99.22267535
19.4607461,-99.19509417
19.330378,-99.0128704
19.4126849,-99.13533002
19.35271448,-99.03974229
19.34216667,-99.01478274
19.37470239,-99.08834891
19.33117419,-99.10145021
19.37713311,-99.01934103
19.36081892,-99.00055396
19.4268351,-99.1549584
19.5144757,-99.1383636
19.39968375,-99.0977118
19.54093882,-99.13523104
19.3564877,-99.1309158
19.29128457,-99.14591054
19.33456558,-99.16203
19.36785532,-99.22635088
19.26574557,-99.12771406
19.5063556,-99.14827628
19.43760105,-99.15523315
19.35603686,-99.18310455
19.3007355,-99.2625484
19.48574617,-99.08528831
19.39359352,-99.0677954
19.40504398,-99.20066579
19.31526155,-99.10693411
19.3765106,-99.0522549
19.3302821,-99.052022
19.44332275,-99.1200543
19.4198914,-99.1568752
19.44855182,-99.14173636
19.42684646,-99.10789033
19.2805524,-99.18284643
19.31090142,-99.044741
19.2720938,-99.1238632
19.27442597,-99.16198397
19.33845612,-99.29333614
19.39907233,-99.13814838
19.3206029,-99.0888206
19.44693063,-99.12850428
19.44513083,-99.11699494
19.4527335,-99.0953531
19.47659871,-99.21073342
19.3054204,-99.1493297
19.4060488,-99.1174818
19.3274654,-99.098124
19.29773198,-99.23140336
19.49641213,-99.08497223
19.38741785,-99.15255698
19.30310645,-99.08492401
19.4145712,-99.12596017
19.4514262,-99.1053983
19.27308998,-99.16112376
19.3579226,-99.08480236
19.4808949,-99.0796915
19.45830729,-99.16428086
19.4619695,-99.16018525
